index,article_id,legal_subject,condition,effect,condition_norm,effect_norm,article_title,content
42,14,người từ đủ 14 tuổi đến dưới 16 tuổi,chuẩn bị phạm tội quy định tại Điều 123 hoặc Điều 168 của Bộ luật Hình sự,chịu trách nhiệm hình sự,CHUAN_BI_PHAM_TOI,CHIU_TRACH_NHIEM_HINH_SU,Chuẩn bị phạm tội[7],"Điều 14. Chuẩn bị phạm tội[7]
1. Chuẩn bị phạm tội là tìm kiếm, sửa soạn công cụ, phương tiện hoặc tạo ra những điều kiện khác để thực hiện tội phạm hoặc thành lập, tham gia nhóm tội phạm, trừ trường hợp thành lập hoặc tham gia nhóm tội phạm quy định tại Điều 109, điểm a khoản 2 Điều 113 hoặc điểm a khoản 2 Điều 299 của Bộ luật này.
2. Người chuẩn bị phạm tội quy định tại một trong các điều 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 123, 134, 168, 169, 207, 299, 300, 301, 302, 303 và 324 của Bộ luật này thì phải chịu trách nhiệm hình sự.
3. Người từ đủ 14 tuổi đến dưới 16 tuổi chuẩn bị phạm tội quy định tại Điều 123, Điều 168 của Bộ luật này thì phải chịu trách nhiệm hình sự."
43,15,người phạm tội,cố ý thực hiện tội phạm nhưng không thực hiện được đến cùng vì những nguyên nhân ngoài ý muốn,phạm tội chưa đạt,PHAM_TOI_CHUA_DAT,LA_TOI_PHAM_CHUA_DAT,Phạm tội chưa đạt,"Điều 15. Phạm tội chưa đạt
Phạm tội chưa đạt là cố ý thực hiện tội phạm nhưng không thực hiện được đến cùng vì những nguyên nhân ngoài ý muốn của người phạm tội.
Người phạm tội chưa đạt phải chịu trách nhiệm hình sự về tội phạm chưa đạt."
44,15,người phạm tội chưa đạt,thực hiện hành vi phạm tội chưa đạt,chịu trách nhiệm hình sự về tội phạm chưa đạt,PHAM_TOI_CHUA_DAT,CHIU_TRACH_NHIEM_HINH_SU,Phạm tội chưa đạt,"Điều 15. Phạm tội chưa đạt
Phạm tội chưa đạt là cố ý thực hiện tội phạm nhưng không thực hiện được đến cùng vì những nguyên nhân ngoài ý muốn của người phạm tội.
Người phạm tội chưa đạt phải chịu trách nhiệm hình sự về tội phạm chưa đạt."
45,16,người tự ý nửa chừng chấm dứt việc phạm tội,tự mình không thực hiện tội phạm đến cùng mặc dù không có gì ngăn cản,được miễn trách nhiệm hình sự về tội định phạm,TU_Y_CHAM_DUT_PHAM_TOI,MIEN_TRACH_NHIEM_HINH_SU,Tự ý nửa chừng chấm dứt việc phạm tội,"Điều 16. Tự ý nửa chừng chấm dứt việc phạm tội
Tự ý nửa chừng chấm dứt việc phạm tội là tự mình không thực hiện tội phạm đến cùng, tuy không có gì ngăn cản.
Người tự ý nửa chừng chấm dứt việc phạm tội được miễn trách nhiệm hình sự về tội định phạm; nếu hành vi thực tế đã thực hiện có đủ yếu tố cấu thành của một tội khác, thì người đó phải chịu trách nhiệm hình sự về tội này."
46,16,người tự ý nửa chừng chấm dứt việc phạm tội,hành vi thực tế đã thực hiện có đủ yếu tố cấu thành của một tội khác,chịu trách nhiệm hình sự về tội đó,CAU_THANH_TOI_PHAM_KHAC,CHIU_TRACH_NHIEM_HINH_SU,Tự ý nửa chừng chấm dứt việc phạm tội,"Điều 16. Tự ý nửa chừng chấm dứt việc phạm tội
Tự ý nửa chừng chấm dứt việc phạm tội là tự mình không thực hiện tội phạm đến cùng, tuy không có gì ngăn cản.
Người tự ý nửa chừng chấm dứt việc phạm tội được miễn trách nhiệm hình sự về tội định phạm; nếu hành vi thực tế đã thực hiện có đủ yếu tố cấu thành của một tội khác, thì người đó phải chịu trách nhiệm hình sự về tội này."
47,17,hai người trở lên,cố ý cùng thực hiện một tội phạm,đồng phạm,CO_Y_CUNG_THUC_HIEN_TOI_PHAM,DONG_PHAM,Đồng phạm,"Điều 17. Đồng phạm
1. Đồng phạm là trường hợp có hai người trở lên cố ý cùng thực hiện một tội phạm.
2. Phạm tội có tổ chức là hình thức đồng phạm có sự câu kết chặt chẽ giữa những người cùng thực hiện tội phạm.
3. Người đồng phạm bao gồm người tổ chức, người thực hành, người xúi giục, người giúp sức.
Người thực hành là người trực tiếp thực hiện tội phạm.
Người tổ chức là người chủ mưu, cầm đầu, chỉ huy việc thực hiện tội phạm. 
Người xúi giục là người kích động, dụ dỗ, thúc đẩy người khác thực hiện tội phạm.
Người giúp sức là người tạo điều kiện tinh thần hoặc vật chất cho việc thực hiện tội phạm.
4. Người đồng phạm không phải chịu trách nhiệm hình sự về hành vi vượt quá của người thực hành."
48,17,người đồng phạm,phạm tội có tổ chức với sự câu kết chặt chẽ giữa những người cùng thực hiện tội phạm,đồng phạm có tổ chức,PHAM_TOI_CO_TO_CHUC,DONG_PHAM_CO_TO_CHUC,Đồng phạm,"Điều 17. Đồng phạm
1. Đồng phạm là trường hợp có hai người trở lên cố ý cùng thực hiện một tội phạm.
2. Phạm tội có tổ chức là hình thức đồng phạm có sự câu kết chặt chẽ giữa những người cùng thực hiện tội phạm.
3. Người đồng phạm bao gồm người tổ chức, người thực hành, người xúi giục, người giúp sức.
Người thực hành là người trực tiếp thực hiện tội phạm.
Người tổ chức là người chủ mưu, cầm đầu, chỉ huy việc thực hiện tội phạm. 
Người xúi giục là người kích động, dụ dỗ, thúc đẩy người khác thực hiện tội phạm.
Người giúp sức là người tạo điều kiện tinh thần hoặc vật chất cho việc thực hiện tội phạm.
4. Người đồng phạm không phải chịu trách nhiệm hình sự về hành vi vượt quá của người thực hành."
49,17,người đồng phạm,hành vi vượt quá do người thực hành thực hiện,không chịu trách nhiệm hình sự về hành vi vượt quá đó,HANH_VI_VUOT_QUA_DONG_PHAM,KHONG_CHIU_TRACH_NHIEM_HINH_SU,Đồng phạm,"Điều 17. Đồng phạm
1. Đồng phạm là trường hợp có hai người trở lên cố ý cùng thực hiện một tội phạm.
2. Phạm tội có tổ chức là hình thức đồng phạm có sự câu kết chặt chẽ giữa những người cùng thực hiện tội phạm.
3. Người đồng phạm bao gồm người tổ chức, người thực hành, người xúi giục, người giúp sức.
Người thực hành là người trực tiếp thực hiện tội phạm.
Người tổ chức là người chủ mưu, cầm đầu, chỉ huy việc thực hiện tội phạm. 
Người xúi giục là người kích động, dụ dỗ, thúc đẩy người khác thực hiện tội phạm.
Người giúp sức là người tạo điều kiện tinh thần hoặc vật chất cho việc thực hiện tội phạm.
4. Người đồng phạm không phải chịu trách nhiệm hình sự về hành vi vượt quá của người thực hành."
50,18,người,"không hứa hẹn trước nhưng sau khi biết tội phạm được thực hiện đã che giấu người phạm tội, dấu vết, tang vật của tội phạm hoặc có hành vi khác cản trở việc phát hiện, điều tra, xử lý người phạm tội",chịu trách nhiệm hình sự về tội che giấu tội phạm,CHE_GIAU_TOI_PHAM,CHIU_TRACH_NHIEM_HINH_SU,Che giấu tội phạm,"Điều 18. Che giấu tội phạm
1. Người nào không hứa hẹn trước, nhưng sau khi biết tội phạm được thực hiện đã che giấu người phạm tội, dấu vết, tang vật của tội phạm hoặc có hành vi khác cản trở việc phát hiện, điều tra, xử lý người phạm tội, thì phải chịu trách nhiệm hình sự về tội che giấu tội phạm trong những trường hợp mà Bộ luật này quy định.
2. Người che giấu tội phạm là ông, bà, cha, mẹ, con, cháu, anh chị em ruột, vợ hoặc chồng của người phạm tội không phải chịu trách nhiệm hình sự theo quy định tại khoản 1 Điều này, trừ trường hợp che giấu các tội xâm phạm an ninh quốc gia hoặc tội đặc biệt nghiêm trọng khác quy định tại Điều 389 của Bộ luật này."
51,18,"ông, bà, cha, mẹ, con, cháu, anh chị em ruột, vợ hoặc chồng của người phạm tội",thực hiện hành vi che giấu tội phạm,không chịu trách nhiệm hình sự về tội che giấu tội phạm,CHE_GIAU_TOI_PHAM,KHONG_CHIU_TRACH_NHIEM_HINH_SU,Che giấu tội phạm,"Điều 18. Che giấu tội phạm
1. Người nào không hứa hẹn trước, nhưng sau khi biết tội phạm được thực hiện đã che giấu người phạm tội, dấu vết, tang vật của tội phạm hoặc có hành vi khác cản trở việc phát hiện, điều tra, xử lý người phạm tội, thì phải chịu trách nhiệm hình sự về tội che giấu tội phạm trong những trường hợp mà Bộ luật này quy định.
2. Người che giấu tội phạm là ông, bà, cha, mẹ, con, cháu, anh chị em ruột, vợ hoặc chồng của người phạm tội không phải chịu trách nhiệm hình sự theo quy định tại khoản 1 Điều này, trừ trường hợp che giấu các tội xâm phạm an ninh quốc gia hoặc tội đặc biệt nghiêm trọng khác quy định tại Điều 389 của Bộ luật này."
52,18,"ông, bà, cha, mẹ, con, cháu, anh chị em ruột, vợ hoặc chồng của người phạm tội",che giấu tội xâm phạm an ninh quốc gia hoặc tội đặc biệt nghiêm trọng khác quy định tại Điều 389,chịu trách nhiệm hình sự về tội che giấu tội phạm,CHE_GIAU_TOI_DAC_BIET_NGHIEM_TRONG,CHIU_TRACH_NHIEM_HINH_SU,Che giấu tội phạm,"Điều 18. Che giấu tội phạm
1. Người nào không hứa hẹn trước, nhưng sau khi biết tội phạm được thực hiện đã che giấu người phạm tội, dấu vết, tang vật của tội phạm hoặc có hành vi khác cản trở việc phát hiện, điều tra, xử lý người phạm tội, thì phải chịu trách nhiệm hình sự về tội che giấu tội phạm trong những trường hợp mà Bộ luật này quy định.
2. Người che giấu tội phạm là ông, bà, cha, mẹ, con, cháu, anh chị em ruột, vợ hoặc chồng của người phạm tội không phải chịu trách nhiệm hình sự theo quy định tại khoản 1 Điều này, trừ trường hợp che giấu các tội xâm phạm an ninh quốc gia hoặc tội đặc biệt nghiêm trọng khác quy định tại Điều 389 của Bộ luật này."
53,19,người,"biết rõ tội phạm đang được chuẩn bị, đang được thực hiện hoặc đã được thực hiện mà không tố giác",chịu trách nhiệm hình sự về tội không tố giác tội phạm,KHONG_TO_GIAC_TOI_PHAM,CHIU_TRACH_NHIEM_HINH_SU,Không tố giác tội phạm[8],"Điều 19. Không tố giác tội phạm[8]
1. Người nào biết rõ tội phạm đang được chuẩn bị, đang được thực hiện hoặc đã được thực hiện mà không tố giác, thì phải chịu trách nhiệm hình sự về tội không tố giác tội phạm quy định tại Điều 390 của Bộ luật này.
2. Người không tố giác là ông, bà, cha, mẹ, con, cháu, anh chị em ruột, vợ hoặc chồng của người phạm tội không phải chịu trách nhiệm hình sự theo quy định tại khoản 1 Điều này, trừ trường hợp không tố giác các tội quy định tại Chương XIII của Bộ luật này hoặc tội khác là tội phạm đặc biệt nghiêm trọng.
3. Người không tố giác là người bào chữa không phải chịu trách nhiệm hình sự theo quy định tại khoản 1 Điều này, trừ trường hợp không tố giác các tội quy định tại Chương XIII của Bộ luật này hoặc tội khác là tội phạm đặc biệt nghiêm trọng do chính người mà mình bào chữa đang chuẩn bị, đang thực hiện hoặc đã thực hiện mà người bào chữa biết rõ khi thực hiện việc bào chữa.
Chương IV
NHỮNG TRƯỜNG HỢP LOẠI TRỪ TRÁCH NHIỆM HÌNH SỰ"
